CMDLINE /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/bin/python3 byewait/src/app.py
MEM 39.179688 1551160790.8385
MEM 39.179688 1551160790.9387
MEM 39.179688 1551160791.0390
MEM 39.179688 1551160791.1394
MEM 39.179688 1551160791.2397
MEM 39.179688 1551160791.3400
MEM 39.179688 1551160791.4403
MEM 39.179688 1551160791.5406
MEM 39.179688 1551160791.6410
MEM 39.179688 1551160791.7413
MEM 39.179688 1551160791.8416
MEM 39.179688 1551160791.9419
MEM 39.179688 1551160792.0422
MEM 39.179688 1551160792.1426
MEM 39.179688 1551160792.2430
MEM 39.179688 1551160792.3433
MEM 39.179688 1551160792.4436
MEM 39.179688 1551160792.5439
MEM 39.179688 1551160792.6442
MEM 39.179688 1551160792.7445
MEM 39.179688 1551160792.8448
MEM 39.179688 1551160792.9451
MEM 39.179688 1551160793.0454
MEM 39.179688 1551160793.1457
MEM 39.179688 1551160793.2460
MEM 39.179688 1551160793.3463
MEM 39.179688 1551160793.4467
MEM 39.179688 1551160793.5470
MEM 39.179688 1551160793.6473
MEM 39.179688 1551160793.7476
MEM 39.179688 1551160793.8479
MEM 39.179688 1551160793.9483
MEM 39.179688 1551160794.0486
MEM 39.179688 1551160794.1489
MEM 39.179688 1551160794.2492
MEM 39.179688 1551160794.3495
MEM 39.179688 1551160794.4498
MEM 39.179688 1551160794.5501
MEM 39.179688 1551160794.6504
MEM 39.179688 1551160794.7507
MEM 39.179688 1551160794.8510
MEM 39.179688 1551160794.9513
MEM 39.179688 1551160795.0516
MEM 39.179688 1551160795.1519
MEM 39.179688 1551160795.2522
MEM 39.179688 1551160795.3526
MEM 39.179688 1551160795.4529
MEM 39.179688 1551160795.5533
MEM 39.179688 1551160795.6536
MEM 39.179688 1551160795.7539
MEM 39.179688 1551160795.8543
MEM 39.179688 1551160795.9546
MEM 39.179688 1551160796.0549
MEM 39.179688 1551160796.1552
MEM 39.179688 1551160796.2554
MEM 39.179688 1551160796.3557
MEM 39.179688 1551160796.4561
MEM 39.179688 1551160796.5563
MEM 39.179688 1551160796.6566
MEM 39.179688 1551160796.7569
MEM 39.179688 1551160796.8572
MEM 39.179688 1551160796.9575
MEM 39.179688 1551160797.0579
MEM 39.199219 1551160797.1582
MEM 39.199219 1551160797.2586
MEM 39.199219 1551160797.3590
MEM 39.199219 1551160797.4593
MEM 39.199219 1551160797.5596
MEM 39.199219 1551160797.6599
MEM 39.453125 1551160797.7603
MEM 39.453125 1551160797.8606
MEM 39.453125 1551160797.9609
MEM 39.453125 1551160798.0612
MEM 39.453125 1551160798.1615
MEM 39.453125 1551160798.2618
MEM 39.601562 1551160798.3621
MEM 39.601562 1551160798.4624
MEM 39.625000 1551160798.5628
MEM 39.625000 1551160798.6631
MEM 39.625000 1551160798.7634
MEM 39.625000 1551160798.8637
MEM 39.660156 1551160798.9640
MEM 39.679688 1551160799.0643
MEM 39.679688 1551160799.1646
MEM 39.703125 1551160799.2649
MEM 39.703125 1551160799.3653
MEM 39.714844 1551160799.4656
MEM 39.714844 1551160799.5659
MEM 39.714844 1551160799.6662
MEM 39.714844 1551160799.7665
MEM 39.714844 1551160799.8668
MEM 39.714844 1551160799.9671
MEM 39.968750 1551160800.0675
MEM 39.968750 1551160800.1678
MEM 39.968750 1551160800.2681
MEM 39.968750 1551160800.3683
MEM 39.968750 1551160800.4686
MEM 39.968750 1551160800.5690
MEM 39.968750 1551160800.6693
MEM 39.968750 1551160800.7696
MEM 39.968750 1551160800.8699
MEM 39.968750 1551160800.9703
MEM 39.968750 1551160801.0706
MEM 39.968750 1551160801.1710
MEM 40.195312 1551160801.2712
MEM 40.195312 1551160801.3715
MEM 40.195312 1551160801.4718
MEM 40.246094 1551160801.5721
MEM 40.246094 1551160801.6724
MEM 40.246094 1551160801.7727
MEM 40.246094 1551160801.8730
MEM 40.296875 1551160801.9733
MEM 40.308594 1551160802.0736
MEM 40.320312 1551160802.1739
MEM 40.320312 1551160802.2743
MEM 40.320312 1551160802.3746
MEM 40.343750 1551160802.4749
MEM 40.359375 1551160802.5753
MEM 40.359375 1551160802.6756
MEM 40.359375 1551160802.7759
MEM 40.359375 1551160802.8762
MEM 40.398438 1551160802.9766
MEM 40.398438 1551160803.0768
MEM 40.406250 1551160803.1771
MEM 40.417969 1551160803.2774
MEM 40.433594 1551160803.3778
MEM 40.433594 1551160803.4781
MEM 40.433594 1551160803.5784
MEM 40.433594 1551160803.6787
MEM 40.433594 1551160803.7790
MEM 40.500000 1551160803.8794
MEM 40.500000 1551160803.9797
MEM 40.500000 1551160804.0800
MEM 40.500000 1551160804.1804
MEM 40.519531 1551160804.2806
MEM 40.519531 1551160804.3810
MEM 40.554688 1551160804.4813
MEM 40.554688 1551160804.5816
MEM 40.554688 1551160804.6819
MEM 40.554688 1551160804.7822
MEM 40.554688 1551160804.8826
MEM 40.554688 1551160804.9829
MEM 40.554688 1551160805.0832
MEM 40.554688 1551160805.1835
MEM 40.554688 1551160805.2838
MEM 40.808594 1551160805.3842
MEM 40.808594 1551160805.4845
MEM 40.808594 1551160805.5849
MEM 40.808594 1551160805.6852
MEM 40.808594 1551160805.7855
MEM 40.808594 1551160805.8858
MEM 40.808594 1551160805.9861
MEM 40.808594 1551160806.0864
MEM 40.808594 1551160806.1867
MEM 40.808594 1551160806.2870
MEM 40.808594 1551160806.3873
MEM 41.054688 1551160806.4876
MEM 41.054688 1551160806.5880
MEM 41.066406 1551160806.6883
MEM 41.074219 1551160806.7886
MEM 41.074219 1551160806.8889
MEM 41.089844 1551160806.9892
MEM 41.089844 1551160807.0895
MEM 41.121094 1551160807.1897
MEM 41.121094 1551160807.2901
MEM 41.144531 1551160807.3904
MEM 41.175781 1551160807.4908
MEM 41.175781 1551160807.5911
MEM 41.175781 1551160807.6915
MEM 41.175781 1551160807.7918
MEM 41.175781 1551160807.8921
MEM 41.175781 1551160807.9923
